transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
4164,86.04,4,Travel,0,1,50,0,24,0
4165,168.17,20,Clothing,0,0,45,3,37,0
4166,88.6,19,Electronics,0,0,34,1,25,0
4167,49.47,23,Grocery,0,1,48,2,64,0
4168,17.96,18,Electronics,0,0,49,1,43,0
4169,68.08,11,Electronics,0,0,76,1,25,0
4170,18.3,19,Travel,0,0,25,3,47,0
4171,35.04,0,Clothing,0,0,77,3,62,0
4172,786.42,6,Travel,1,0,92,2,37,0
4173,105.69,16,Travel,0,0,48,2,48,0
4174,136.62,1,Clothing,0,0,51,2,46,0
4175,372.32,10,Travel,0,0,51,3,47,0
4176,975.44,6,Clothing,0,0,89,1,48,0
4177,157.32,16,Grocery,0,0,63,2,21,0
4178,301.29,2,Clothing,0,0,60,1,46,0
4179,71.27,21,Food,0,1,93,1,61,0
4180,65.68,5,Clothing,0,0,29,1,47,0
4181,92.76,21,Clothing,0,0,34,2,39,0
4182,200.93,10,Food,0,0,40,1,49,0
4183,206.34,17,Clothing,0,0,77,5,29,0
4184,68.16,17,Electronics,1,0,38,4,47,0
4185,25.73,21,Travel,0,0,98,2,22,0
4186,180.13,9,Travel,0,0,53,0,19,0
4187,24.72,4,Grocery,0,0,52,2,23,0
4188,155.51,22,Grocery,0,0,41,2,60,0
4189,212.81,22,Food,0,0,93,2,60,0
4190,217.08,20,Electronics,0,0,90,2,52,0
4191,252.05,23,Grocery,0,0,60,2,27,0
4192,371.24,21,Travel,0,0,70,0,33,0
4193,124.75,14,Grocery,0,0,69,0,65,0
4194,235.85,20,Grocery,0,0,33,0,39,0
4195,173.77,19,Clothing,0,0,60,1,68,0
4196,37.18,22,Grocery,0,0,29,1,31,0
4197,4.68,3,Food,0,0,97,3,57,0
4198,60.27,20,Travel,1,0,74,2,33,0
4199,105.35,20,Food,0,1,52,0,65,0
4200,172.8,0,Food,0,1,51,3,56,0
4201,341.43,14,Electronics,1,0,71,4,18,0
4202,39.32,16,Clothing,1,0,57,5,33,0
4203,24.15,18,Food,0,0,62,2,37,0
4204,595.78,13,Electronics,0,0,32,3,49,0
4205,20.58,18,Travel,0,0,28,0,19,0
4206,117.19,17,Travel,0,0,60,4,39,0
4207,158.55,1,Electronics,0,0,55,1,22,0
4208,140.31,5,Food,0,1,98,4,19,0
4209,16.19,12,Food,0,0,73,2,66,0
4210,10.57,16,Clothing,1,0,65,1,56,0
4211,20.06,5,Clothing,0,1,32,3,61,0
4212,158.56,20,Travel,0,0,54,0,58,0
4213,141.48,21,Clothing,0,0,38,5,49,0
4214,47.92,4,Electronics,0,0,69,1,28,0
4215,182.79,6,Travel,0,0,70,0,43,0
4216,308.73,0,Food,0,0,91,5,68,0
4217,7.64,12,Travel,0,0,40,2,48,0
4218,124.09,18,Grocery,0,0,34,1,32,0
4219,210.41,21,Travel,0,0,92,5,29,0
4220,52.34,0,Clothing,0,0,76,0,43,0
4221,66.21,12,Electronics,1,0,74,4,64,0
4222,171.18,10,Food,0,0,92,1,66,0
4223,410.79,6,Food,0,0,26,1,28,0
4224,298.86,19,Clothing,0,0,99,1,66,0
4225,157.5,2,Clothing,0,0,99,1,39,0
4226,235.83,0,Clothing,0,0,84,4,45,0
4227,81.69,7,Grocery,0,0,74,3,39,0
4228,184.38,16,Electronics,0,0,25,4,38,0
4229,112.99,12,Grocery,0,0,61,0,61,0
4230,37.92,13,Clothing,0,0,47,0,27,0
4231,217.76,4,Electronics,0,0,73,0,55,0
4232,146.34,23,Clothing,1,0,98,1,42,0
4233,79.94,21,Electronics,0,0,88,1,56,0
4234,436.13,22,Food,0,0,41,0,31,0
4235,3.81,23,Grocery,0,0,95,2,65,0
4236,68.3,5,Clothing,0,1,39,1,52,0
4237,10.54,21,Clothing,0,0,75,2,26,0
4238,261.84,5,Travel,0,0,51,3,55,0
4239,217.98,20,Food,0,0,33,3,54,0
4240,72.45,7,Clothing,0,0,88,2,21,0
4241,202.67,12,Grocery,0,0,87,0,32,0
4242,90.73,17,Food,0,0,77,3,46,0
4243,254.09,22,Clothing,0,0,66,1,27,0
4244,108.99,3,Grocery,0,0,94,3,50,0
4245,95.67,16,Travel,0,1,59,2,24,0
4246,491.26,4,Travel,0,0,41,3,34,0
4247,51.99,2,Grocery,0,0,68,4,21,0
4248,23.1,3,Food,1,0,67,3,27,0
4249,158.11,22,Grocery,0,0,68,2,18,0
4250,627.16,4,Grocery,0,0,62,2,59,0
4251,85.42,13,Travel,0,0,65,1,37,0
4252,11.53,14,Travel,0,1,49,2,24,0
4253,74.6,19,Travel,1,0,73,3,26,0
4254,126.91,16,Clothing,1,0,84,1,49,0
4255,31.8,5,Clothing,0,0,26,1,45,0
4256,193.18,9,Electronics,0,0,89,1,45,0
4257,1097.38,21,Clothing,0,0,27,4,19,0
4258,108.18,22,Food,0,0,38,2,21,0
4259,78.86,15,Food,0,0,69,2,34,0
4260,92.16,16,Travel,0,0,58,4,23,0
4261,22.02,13,Grocery,0,0,60,5,25,0
4262,386.63,19,Travel,1,0,39,5,63,1
4263,96.45,11,Grocery,0,0,61,1,29,0
4264,88.17,8,Travel,0,0,34,3,36,0
4265,194.02,14,Travel,0,0,33,2,46,0
4266,105.02,11,Food,0,0,74,1,49,0
4267,188.06,13,Grocery,0,0,59,1,45,0
4268,11.41,21,Electronics,0,0,70,3,22,0
4269,302.49,17,Electronics,0,0,71,1,60,0
4270,507.93,19,Travel,0,0,42,3,66,0
4271,188.33,5,Travel,0,0,49,1,29,0
4272,556.47,3,Food,0,0,59,3,22,0
4273,29.56,22,Grocery,0,0,75,2,50,0
4274,116.81,11,Travel,0,0,79,4,48,0
4275,165.75,12,Electronics,0,1,40,2,42,0
4276,156.9,18,Grocery,0,0,36,1,24,0
4277,92.39,21,Travel,0,0,83,1,56,0
4278,74.27,12,Grocery,0,0,97,3,42,0
4279,24.41,11,Food,0,0,61,2,46,0
4280,89.49,19,Electronics,0,0,56,1,28,0
4281,31.95,2,Grocery,0,0,81,1,38,0
4282,238.61,2,Electronics,0,0,46,4,40,0
4283,42.16,13,Travel,0,0,69,1,23,0
4284,10.86,17,Clothing,0,1,36,2,55,0
4285,144.68,18,Grocery,0,0,29,3,40,0
4286,162.8,9,Electronics,0,0,50,3,27,0
4287,369.91,16,Grocery,0,0,44,3,52,0
4288,154.86,14,Travel,0,0,85,1,22,0
4289,76.29,18,Travel,1,0,32,0,35,0
4290,292.43,8,Electronics,0,0,86,1,38,0
4291,139.88,3,Food,0,0,78,5,32,0
4292,14.87,14,Grocery,0,0,82,4,29,0
4293,150.19,18,Grocery,0,0,90,3,57,0
4294,429.51,15,Travel,0,0,69,4,24,0
4295,90.85,7,Grocery,0,1,89,1,45,0
4296,63.26,16,Electronics,0,0,29,1,52,0
4297,27.88,20,Clothing,0,0,55,3,24,0
4298,29.56,0,Travel,0,0,47,4,35,0
4299,102.06,6,Clothing,1,1,45,4,65,0
4300,163.0,20,Grocery,0,0,36,3,37,0
4301,15.13,17,Food,0,0,28,4,43,0
4302,505.12,11,Electronics,0,0,61,2,51,0
4303,253.27,15,Grocery,0,1,99,1,56,0
4304,159.01,0,Electronics,1,0,33,1,54,1
4305,317.31,14,Grocery,0,0,50,3,31,0
4306,15.05,6,Grocery,0,0,51,1,32,0
4307,116.62,16,Grocery,0,0,86,1,33,0
4308,179.01,2,Travel,0,0,74,3,40,0
4309,317.53,10,Clothing,0,0,96,3,51,0
4310,275.4,5,Food,0,0,26,2,37,0
4311,58.4,5,Clothing,0,0,50,2,36,0
4312,509.07,14,Clothing,0,1,93,2,27,0
4313,23.9,6,Electronics,0,0,70,1,67,0
4314,374.49,10,Travel,0,0,87,4,51,0
4315,636.91,16,Travel,0,0,94,3,57,0
4316,35.1,22,Grocery,0,0,47,1,55,0
4317,230.47,17,Clothing,0,0,41,3,68,0
4318,7.4,21,Food,0,1,88,0,25,0
4319,93.58,23,Electronics,0,0,53,1,68,0
4320,130.73,20,Travel,0,0,76,1,38,0
4321,156.43,18,Grocery,0,0,48,1,18,0
4322,494.62,7,Food,0,1,59,3,62,0
4323,200.79,23,Clothing,0,1,71,4,66,0
4324,118.15,19,Food,0,1,75,3,59,0
4325,298.62,7,Travel,0,0,26,1,35,0
4326,541.16,20,Electronics,0,0,45,2,66,0
4327,4.02,10,Clothing,0,0,64,2,40,0
4328,728.42,20,Electronics,0,0,93,1,33,0
4329,16.21,2,Food,0,0,59,2,64,0
4330,303.14,22,Food,0,0,68,1,59,0
4331,59.21,13,Grocery,0,0,59,5,42,0
4332,25.52,8,Clothing,0,0,49,3,22,0
4333,104.32,0,Food,0,0,55,1,28,0
4334,185.89,0,Travel,0,1,76,0,60,0
4335,86.32,11,Travel,0,0,59,5,63,0
4336,10.1,10,Electronics,0,0,47,1,23,0
4337,164.69,20,Travel,0,0,73,2,64,0
4338,418.84,0,Food,0,0,40,3,31,0
4339,86.98,19,Travel,0,1,82,1,61,0
4340,43.88,11,Clothing,1,0,74,3,43,0
4341,105.2,16,Electronics,1,0,88,1,44,0
4342,8.92,14,Clothing,0,0,76,2,31,0
4343,309.15,1,Food,0,0,64,4,60,0
4344,315.12,17,Food,0,0,78,1,46,0
4345,159.61,15,Travel,0,0,41,1,35,0
4346,78.4,3,Grocery,0,1,28,2,35,1
4347,289.5,7,Grocery,0,0,80,2,31,0
4348,145.62,1,Food,1,0,54,3,24,0
4349,314.7,13,Food,0,0,58,3,45,0
4350,179.68,14,Electronics,0,0,68,1,22,0
4351,276.18,8,Food,0,0,93,4,66,0
4352,164.29,1,Food,0,0,89,1,57,0
4353,96.24,16,Electronics,0,0,77,1,66,0
4354,570.38,9,Clothing,0,0,94,1,32,0
4355,140.21,8,Clothing,0,0,57,3,66,0
4356,167.24,1,Electronics,0,0,60,2,51,0
4357,44.84,23,Electronics,0,0,42,0,22,0
4358,176.86,18,Clothing,0,0,75,0,69,0
4359,152.59,16,Clothing,0,0,81,1,21,0
4360,36.79,10,Clothing,0,0,68,2,34,0
4361,11.06,16,Clothing,0,0,34,1,18,0
4362,166.9,9,Travel,0,0,63,1,27,0
4363,259.67,17,Electronics,0,0,80,0,51,0
4364,133.39,22,Grocery,0,0,73,2,67,0
4365,46.29,5,Travel,0,0,82,1,50,0
4366,197.67,15,Grocery,0,0,47,2,59,0
4367,15.03,17,Grocery,1,0,31,3,44,0
4368,104.96,19,Food,0,0,69,2,41,0
4369,32.11,17,Electronics,0,0,79,3,68,0
4370,36.7,0,Travel,0,0,79,3,60,0
4371,40.68,2,Electronics,0,0,62,0,45,0
4372,88.0,14,Clothing,0,0,43,3,36,0
4373,9.45,19,Electronics,0,0,46,2,19,0
4374,91.29,9,Grocery,0,0,35,2,18,0
4375,129.03,20,Clothing,0,0,27,2,62,0
4376,118.85,4,Electronics,0,0,43,0,42,0
4377,86.86,14,Electronics,1,0,31,1,20,0
4378,328.91,22,Grocery,0,0,58,1,24,0
4379,28.27,13,Clothing,0,0,35,1,42,0
4380,126.83,14,Grocery,0,0,29,2,32,0
4381,11.53,9,Electronics,0,0,95,0,69,0
4382,13.29,23,Travel,0,1,60,6,21,0
4383,153.54,8,Travel,0,0,29,3,19,0
4384,150.26,11,Food,0,1,80,3,23,0
4385,378.72,6,Travel,0,0,29,3,52,0
4386,146.91,4,Clothing,0,0,51,8,51,0
4387,578.46,23,Food,0,0,51,2,38,0
4388,8.99,9,Clothing,0,0,56,3,39,0
4389,18.57,7,Travel,0,0,39,1,69,0
4390,8.11,21,Travel,0,0,78,4,58,0
4391,36.88,19,Electronics,0,0,44,1,46,0
4392,140.27,15,Clothing,0,0,58,2,66,0
4393,186.71,11,Grocery,0,0,58,1,31,0
4394,8.4,8,Electronics,0,1,70,1,63,0
4395,525.28,9,Clothing,0,0,45,1,59,0
4396,332.32,15,Food,0,0,63,1,66,0
4397,63.33,9,Clothing,0,1,64,1,24,0
4398,14.46,8,Food,0,0,68,0,22,0
4399,33.51,2,Food,0,0,60,2,32,0
4400,24.44,18,Travel,0,0,79,3,69,0
4401,23.68,10,Grocery,0,0,95,0,65,0
4402,131.58,5,Clothing,0,1,74,0,31,0
4403,50.79,5,Grocery,0,0,82,0,54,0
4404,79.81,14,Food,0,0,98,1,52,0
4405,820.24,14,Travel,1,0,98,3,66,0
4406,207.54,12,Grocery,0,0,62,6,45,0
4407,535.6,21,Electronics,0,0,48,2,54,0
4408,27.68,4,Food,0,0,98,4,43,0
4409,86.67,13,Electronics,0,0,83,0,23,0
4410,145.63,20,Grocery,0,0,69,0,65,0
4411,14.38,1,Grocery,0,0,50,2,64,0
4412,0.76,22,Grocery,0,0,89,2,25,0
4413,199.8,11,Clothing,0,0,35,4,27,0
4414,184.81,19,Food,0,0,74,4,63,0
4415,95.21,13,Food,0,0,82,3,39,0
4416,121.08,18,Food,0,0,58,1,27,0
4417,96.64,23,Clothing,1,0,40,2,36,0
4418,4.37,19,Grocery,0,0,83,4,49,0
4419,73.53,14,Grocery,0,0,25,5,31,0
4420,35.08,19,Electronics,0,0,65,7,41,0
4421,18.65,23,Clothing,0,0,52,2,35,0
4422,565.21,16,Travel,0,0,39,1,44,0
4423,164.64,13,Clothing,0,0,70,1,35,0
4424,234.79,22,Electronics,0,0,56,2,21,0
4425,68.2,17,Electronics,0,0,63,3,46,0
4426,89.9,21,Electronics,0,0,89,1,48,0
4427,48.67,23,Grocery,0,0,97,1,20,0
4428,18.36,4,Travel,0,0,99,2,34,0
4429,35.51,21,Electronics,0,1,35,1,20,0
4430,287.48,11,Food,0,1,94,0,24,0
4431,203.72,9,Grocery,0,0,58,2,48,0
4432,142.51,7,Travel,0,0,74,2,44,0
4433,116.02,5,Food,0,0,68,4,55,0
4434,460.19,14,Travel,0,0,38,4,20,0
4435,13.59,11,Travel,0,0,96,2,30,0
4436,59.28,5,Food,0,1,49,1,35,0
4437,77.52,11,Clothing,0,0,92,2,39,0
4438,274.54,14,Travel,1,1,74,2,62,0
4439,881.06,11,Clothing,0,0,56,2,29,0
4440,49.56,8,Travel,1,0,79,3,56,0
4441,373.3,18,Food,0,0,49,1,67,0
4442,319.61,20,Travel,0,0,76,5,36,0
4443,45.8,1,Electronics,1,0,80,2,63,0
4444,91.75,12,Electronics,0,0,46,0,47,0
4445,94.87,12,Travel,0,0,71,2,61,0
4446,688.82,7,Food,0,0,94,2,48,0
4447,35.92,12,Food,0,0,75,1,34,0
4448,288.94,3,Grocery,0,0,90,7,45,0
4449,73.22,5,Food,0,0,94,1,58,0
4450,236.26,5,Clothing,0,0,99,1,21,0
4451,98.05,20,Travel,0,0,89,1,22,0
4452,155.45,11,Electronics,0,0,46,0,52,0
4453,321.74,11,Food,0,1,65,3,24,0
4454,293.49,16,Electronics,0,0,71,3,33,0
4455,362.35,6,Grocery,1,0,84,2,43,0
4456,11.06,14,Travel,0,0,46,2,37,0
4457,212.01,23,Food,0,0,28,2,21,0
4458,27.15,16,Electronics,0,0,68,2,49,0
4459,96.76,9,Food,0,0,65,0,26,0
4460,143.17,22,Grocery,0,0,62,1,20,0
4461,92.77,19,Electronics,0,0,41,2,68,0
4462,131.97,5,Electronics,1,0,41,1,49,0
4463,1019.26,8,Travel,0,0,69,2,62,0
4464,26.15,14,Travel,0,0,70,0,67,0
4465,202.56,15,Electronics,0,0,32,2,19,0
4466,90.75,20,Travel,0,0,39,2,45,0
4467,25.69,7,Electronics,0,0,57,4,22,0
4468,31.11,15,Clothing,0,0,73,1,31,0
4469,536.63,4,Food,0,0,34,1,62,0
4470,381.05,17,Clothing,1,0,86,2,27,0
4471,427.61,19,Clothing,0,0,79,1,61,0
4472,858.88,13,Food,0,0,82,3,49,0
4473,42.05,1,Electronics,0,0,87,0,55,0
4474,79.05,22,Electronics,0,0,35,0,64,0
4475,199.13,22,Travel,0,0,59,1,45,0
4476,119.03,2,Grocery,0,0,28,5,18,1
4477,97.55,13,Electronics,0,0,90,2,20,0
4478,79.72,6,Food,0,0,57,2,56,0
4479,162.16,14,Grocery,0,0,97,1,42,0
4480,154.27,16,Food,1,0,59,0,47,0
4481,31.7,0,Food,0,0,62,1,53,0
4482,114.87,8,Food,0,0,81,4,55,0
4483,145.13,21,Grocery,0,0,57,1,47,0
4484,152.03,13,Clothing,0,0,68,1,32,0
4485,42.45,15,Food,0,0,77,2,48,0
4486,244.05,20,Travel,0,0,44,2,60,0
4487,4.59,12,Electronics,0,0,87,2,42,0
4488,78.88,5,Electronics,0,0,75,1,40,0
4489,272.72,21,Electronics,0,0,38,8,63,0
4490,149.38,0,Grocery,0,0,59,2,43,0
4491,54.48,20,Travel,0,0,69,0,67,0
4492,213.71,3,Travel,0,0,57,3,39,0
4493,150.83,2,Travel,0,0,85,2,33,0
4494,286.35,16,Travel,0,0,96,2,34,0
4495,239.06,1,Travel,0,0,77,2,44,0
4496,169.54,18,Clothing,0,0,74,1,34,0
4497,120.56,19,Travel,0,0,39,3,34,0
4498,25.73,22,Travel,0,1,66,2,37,0
4499,54.52,21,Grocery,0,0,44,4,19,0
4500,97.77,7,Grocery,0,0,92,5,53,0
4501,164.62,14,Travel,0,0,31,0,40,0
4502,129.77,5,Clothing,0,0,90,1,45,0
4503,61.19,22,Travel,0,0,97,1,43,0
4504,1.17,19,Travel,0,0,47,2,60,0
4505,123.42,1,Travel,0,0,60,1,67,0
4506,60.54,14,Food,0,0,36,2,62,0
4507,238.78,19,Clothing,0,0,47,0,68,0
4508,4.36,11,Electronics,0,0,35,0,29,0
4509,158.23,2,Travel,0,0,25,2,34,0
4510,510.89,9,Electronics,0,0,63,4,58,0
4511,34.5,13,Clothing,0,0,94,4,45,0
4512,114.84,21,Travel,0,0,55,1,28,0
4513,17.26,13,Electronics,0,0,33,4,55,0
4514,176.88,2,Electronics,0,0,80,2,62,0
4515,143.94,0,Clothing,0,0,42,3,28,0
4516,94.17,19,Travel,0,0,83,2,32,0
4517,132.63,0,Food,1,0,91,1,43,0
4518,408.4,1,Clothing,0,0,27,6,46,1
4519,39.33,18,Food,0,0,54,2,43,0
4520,4.11,23,Travel,0,0,88,3,40,0
4521,356.05,9,Electronics,0,0,94,2,28,0
4522,154.92,3,Clothing,0,0,26,3,21,0
4523,398.39,3,Clothing,0,0,44,1,69,0
4524,163.56,12,Clothing,0,0,53,1,27,0
4525,299.08,8,Grocery,1,0,33,3,59,0
4526,101.08,6,Travel,0,0,28,2,57,0
4527,249.43,15,Grocery,0,1,64,1,50,0
4528,439.62,17,Clothing,0,0,79,1,21,0
4529,152.81,2,Clothing,0,0,37,3,53,0
4530,35.89,19,Food,0,1,30,0,25,0
4531,56.35,19,Grocery,0,0,97,2,39,0
4532,39.86,9,Electronics,0,1,50,3,38,0
4533,51.03,23,Travel,1,0,65,1,47,0
4534,65.86,21,Electronics,0,1,66,3,47,0
4535,145.8,15,Electronics,0,0,85,2,33,0
4536,159.61,2,Travel,0,0,86,0,63,0
4537,100.08,10,Clothing,0,0,92,2,19,0
4538,172.01,9,Food,0,1,45,1,40,0
4539,15.32,15,Clothing,0,0,55,0,51,0
4540,16.54,7,Clothing,0,0,67,1,47,0
4541,33.94,8,Grocery,0,0,45,1,45,0
4542,131.39,14,Electronics,0,0,53,2,22,0
4543,43.34,20,Electronics,0,0,79,2,52,0
4544,59.95,2,Electronics,0,0,82,4,26,0
4545,92.04,3,Food,0,1,48,1,55,0
4546,300.71,12,Food,0,0,69,2,63,0
4547,2.51,11,Food,0,0,33,3,36,0
4548,188.65,20,Travel,0,1,90,1,58,0
4549,198.95,8,Food,0,0,26,2,24,0
4550,288.49,13,Grocery,0,0,61,2,43,0
4551,485.89,18,Grocery,0,0,61,1,31,0
4552,3.66,6,Clothing,0,0,93,3,49,0
4553,30.06,15,Clothing,0,0,70,1,56,0
4554,391.15,21,Clothing,0,0,30,1,47,0
4555,110.42,19,Clothing,0,0,72,2,27,0
4556,149.66,4,Grocery,0,0,32,1,19,0
4557,195.8,9,Clothing,0,0,56,2,55,0
4558,204.57,17,Grocery,0,1,91,1,22,0
4559,483.2,10,Food,0,0,97,2,23,0
4560,1042.64,6,Food,0,0,92,1,45,0
4561,229.24,13,Travel,0,0,52,4,32,0
4562,60.95,19,Clothing,0,1,64,2,46,0
4563,381.28,17,Food,0,0,40,4,47,0
4564,9.09,10,Food,0,0,81,2,61,0
4565,47.3,21,Electronics,0,0,99,0,61,0
4566,409.82,11,Electronics,0,1,79,3,48,0
4567,53.27,17,Grocery,0,0,63,3,48,0
4568,44.87,1,Travel,0,1,79,3,52,0
4569,26.76,22,Electronics,0,0,54,1,43,0
4570,352.76,0,Travel,0,0,66,2,26,0
4571,124.79,22,Food,0,1,29,3,65,0
4572,202.25,9,Grocery,0,0,69,2,24,0
4573,49.18,20,Travel,0,0,88,2,30,0
4574,255.42,0,Electronics,0,0,56,2,37,0
4575,256.89,5,Food,0,0,36,4,68,0
4576,67.47,6,Clothing,0,0,90,4,45,0
4577,95.18,16,Food,0,0,76,1,64,0
4578,42.36,8,Electronics,1,0,95,4,47,0
4579,675.6,6,Electronics,0,0,56,2,68,0
4580,186.72,16,Clothing,0,0,59,2,58,0
4581,490.75,2,Food,0,0,30,3,44,0
4582,65.07,15,Travel,1,1,46,1,66,0
4583,274.1,4,Travel,0,0,71,2,47,0
4584,261.33,19,Food,1,0,37,2,58,0
4585,211.78,17,Travel,0,0,47,2,41,0
4586,606.75,0,Food,0,0,68,2,47,0
4587,90.03,3,Food,0,0,33,4,18,0
4588,25.22,22,Electronics,0,0,83,0,41,0
4589,200.49,10,Grocery,0,0,54,2,37,0
4590,235.22,19,Electronics,0,0,68,1,25,0
4591,154.05,8,Travel,0,0,73,3,34,0
4592,41.71,7,Grocery,0,0,40,3,48,0
4593,126.38,7,Food,0,0,98,2,21,0
4594,67.36,4,Travel,0,0,77,2,51,0
4595,100.38,11,Clothing,0,1,26,3,50,0
4596,186.53,0,Travel,0,0,91,1,46,0
4597,246.12,14,Grocery,0,0,66,4,69,0
4598,47.57,17,Grocery,0,0,88,2,36,0
4599,93.55,5,Food,0,0,32,3,31,0
4600,56.44,9,Clothing,0,0,97,3,42,0
4601,39.86,13,Food,0,0,45,3,18,0
4602,275.34,20,Clothing,0,0,84,3,39,0
4603,431.94,7,Clothing,0,0,58,0,63,0
4604,83.23,2,Food,0,0,28,0,21,0
4605,250.46,21,Travel,1,0,86,1,69,0
4606,409.14,21,Electronics,0,0,26,0,52,0
4607,336.89,18,Clothing,0,0,74,1,67,0
4608,36.34,11,Grocery,0,0,50,3,69,0
4609,563.44,11,Food,0,0,61,4,56,0
4610,85.08,14,Travel,0,0,79,4,50,0
4611,74.59,6,Clothing,0,0,42,3,33,0
4612,11.6,3,Travel,0,0,48,1,62,0
4613,119.86,20,Food,0,0,54,7,52,0
4614,20.78,8,Grocery,0,0,41,1,29,0
4615,51.43,21,Clothing,0,1,66,1,53,0
4616,68.61,15,Clothing,0,0,36,2,68,0
4617,297.82,12,Travel,0,0,51,0,63,0
4618,375.0,3,Food,0,0,79,2,24,0
4619,64.84,23,Electronics,0,0,28,1,21,0
4620,352.23,8,Clothing,0,0,59,0,29,0
4621,350.37,20,Grocery,0,0,89,1,24,0
4622,260.4,17,Clothing,0,0,53,2,63,0
4623,28.55,14,Clothing,0,0,96,2,32,0
4624,211.0,14,Electronics,0,0,96,1,23,0
4625,522.15,5,Electronics,0,0,60,1,34,0
4626,206.53,10,Food,0,0,58,3,34,0
4627,72.52,7,Clothing,0,0,60,1,61,0
4628,124.98,20,Clothing,0,1,79,0,21,0
4629,186.78,16,Travel,0,0,28,1,24,0
4630,128.61,23,Travel,0,0,35,1,53,0
4631,23.0,16,Grocery,0,0,83,4,24,0
4632,67.33,23,Grocery,0,0,27,2,55,0
4633,291.87,17,Travel,0,0,98,1,53,0
4634,355.73,3,Grocery,0,0,36,2,59,0
4635,26.58,14,Clothing,0,0,97,0,50,0
4636,548.04,1,Electronics,0,0,45,2,40,0
4637,71.77,1,Clothing,1,0,46,0,45,0
4638,195.41,9,Travel,0,0,42,0,45,0
4639,250.85,2,Food,0,0,30,1,50,0
4640,300.78,7,Food,0,1,89,4,39,0
4641,524.55,19,Travel,0,0,79,1,56,0
4642,67.55,6,Clothing,0,1,64,1,39,0
4643,351.99,11,Grocery,1,1,76,2,21,0
4644,25.42,18,Grocery,0,0,68,2,41,0
4645,219.77,14,Food,0,0,86,1,33,0
4646,243.85,13,Travel,0,0,98,3,67,0
4647,203.82,15,Travel,0,0,53,2,63,0
4648,52.34,13,Electronics,0,0,43,1,30,0
4649,371.5,2,Food,0,0,52,3,32,0
4650,33.29,17,Travel,0,0,43,4,50,0
4651,9.92,21,Electronics,0,0,55,2,47,0
4652,227.51,5,Grocery,0,1,78,2,40,0
4653,116.15,16,Food,0,0,86,1,59,0
4654,340.4,22,Food,0,0,38,1,67,0
4655,87.04,13,Travel,0,1,74,3,22,0
4656,33.17,13,Travel,0,0,83,2,56,0
4657,325.91,19,Clothing,0,0,94,3,51,0
4658,143.3,12,Grocery,0,0,82,1,58,0
4659,37.75,2,Grocery,0,0,33,2,22,0
4660,229.38,12,Electronics,1,0,81,4,67,0
4661,128.81,23,Electronics,0,0,65,0,61,0
4662,166.88,1,Clothing,0,0,51,0,21,0
4663,111.21,8,Grocery,0,0,82,1,33,0
4664,317.59,12,Electronics,0,0,92,2,28,0
4665,318.49,7,Grocery,0,0,82,5,68,0
4666,222.44,15,Grocery,0,0,48,2,44,0
4667,20.05,23,Electronics,0,1,86,1,40,0
4668,328.58,2,Travel,0,0,91,3,50,0
4669,200.11,12,Travel,0,0,27,3,40,0
4670,214.94,3,Electronics,0,0,75,2,30,0
4671,81.17,17,Clothing,0,0,91,1,22,0
4672,380.57,1,Food,0,0,81,3,49,0
4673,232.62,19,Grocery,0,0,44,3,57,0
4674,21.5,21,Food,0,0,69,0,27,0
4675,94.3,20,Electronics,0,1,30,0,32,0
4676,391.48,14,Grocery,0,1,57,1,32,0
4677,8.7,16,Food,0,0,67,2,40,0
4678,585.89,9,Travel,0,0,74,3,62,0
4679,204.63,0,Clothing,0,1,51,2,51,0
4680,179.64,5,Food,0,0,54,5,21,0
4681,56.79,2,Clothing,0,0,42,0,30,0
4682,51.49,18,Travel,0,0,54,2,46,0
4683,512.7,6,Food,0,0,39,3,26,0
4684,63.76,12,Electronics,0,0,86,0,22,0
4685,268.9,12,Grocery,0,1,45,1,29,0
4686,89.9,16,Travel,0,0,36,3,51,0
4687,26.99,0,Clothing,0,0,73,2,69,0
4688,1.94,13,Clothing,0,0,25,3,25,0
4689,141.45,2,Travel,0,0,99,3,37,0
4690,669.69,13,Electronics,0,0,79,2,33,0
4691,82.92,23,Electronics,1,0,49,2,41,0
4692,79.54,0,Clothing,0,0,71,2,37,0
4693,75.91,15,Travel,0,0,97,2,25,0
4694,132.32,9,Travel,0,0,63,0,46,0
4695,104.58,12,Grocery,0,0,51,1,36,0
4696,381.52,3,Clothing,0,0,74,1,69,0
4697,126.77,8,Electronics,1,0,79,3,59,0
4698,127.58,13,Food,0,0,52,3,42,0
4699,26.81,3,Electronics,0,0,81,2,54,0
4700,730.68,9,Electronics,0,0,40,4,20,0
4701,51.78,7,Food,0,0,80,1,36,0
4702,13.72,22,Clothing,1,1,59,1,69,0
4703,195.86,2,Grocery,1,0,52,1,51,0
4704,162.86,22,Electronics,0,0,70,2,24,0
4705,96.55,6,Electronics,0,0,91,1,26,0
4706,98.73,9,Clothing,0,0,40,3,25,0
4707,276.73,2,Clothing,0,0,98,7,36,0
4708,39.2,1,Travel,0,0,73,2,54,0
4709,308.92,14,Clothing,0,0,92,1,25,0
4710,188.32,8,Clothing,0,0,46,0,64,0
4711,97.73,14,Electronics,0,0,42,1,41,0
